;textID;text;sentiment;aws_obj_score;aws_mixed_score;aws_mixed_score;aws_neg_score;aws_final_score;aws_pred_sent;azure_obj_score;azure_pos_score;azure_neg_score;azure_final_score;azure_pred_sent;sent_vs_azure;sent_vs_aws;aws_vs_azure;aws_vs_azure_mixed;all_true_sent;all_false_sent;same_but_false;azure_t_vs_aws_f;aws_t_vs_azure_f
105;bcb2863df2; if I do that, I`ll have no pc;neutral;0.5705392360687256;4.904939487460069e-05;0.04281848669052124;0.38659319281578064;-0.3437747061252594;neutral;1.0;0.0;0.0;0.0;neutral;True;True;True;False;True;False;False;False;False
106;53ccdd0572; You bet!...I`ll be there in spirit (I`m in the UK really LOL) Like the pic BTW ****  x;positive;0.10495253652334212;6.06595449426095e-06;0.8943386077880859;0.0007027972606010735;0.8936358105274849;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
107;6649f3558c; Not a prob hun;positive;0.7827253341674805;0.0009242066298611463;0.04069418832659722;0.1756562441587448;-0.1349620558321476;neutral;0.56;0.13;0.31;-0.18;neutral;False;False;True;False;False;True;True;False;False
108;fbbd0a36a0;Sitting here twittering~~up at 3 am yuk! I want some messages!  Blue Monday!!;neutral;0.2683119475841522;8.818200512905605e-06;0.7295297384262085;0.002149470616132021;0.7273802678100765;positive;0.83;0.09;0.08;0.009999999999999995;neutral;True;False;False;False;False;False;False;True;False
109;1bfbfda136;sigh.. stayed up late cause was on a role w/ assessment, now I`m so tired my eyes r stinging & my head hurts.. & I still need 500 words;negative;0.083391934633255;4.4847906792711e-06;0.010015972889959812;0.9065876007080078;-0.896571627818048;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
110;448055f8d6;my pic is back..  out of the blue..;neutral;0.29388949275016785;1.7328547983197495e-05;0.06551340222358704;0.6405797600746155;-0.5750663578510284;negative;0.85;0.02;0.13;-0.11;neutral;True;False;False;False;False;False;False;True;False
111;50beac3041;_west and by music I meant awesome Christian artists.;positive;0.045780543237924576;4.700004501501098e-05;0.9516744017601012;0.0024981482420116663;0.9491762535180897;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
112;29dac23fcb; i can`t figure out how to listen to it from the internet;negative;0.27400606870651245;0.0007038035546429455;0.02446803450584412;0.700822114944458;-0.6763540804386139;negative;0.5;0.01;0.49;-0.48;neutral;False;True;False;False;False;False;False;False;True
113;2d2b117213; WTF!!!!  LMAO!!! *Just got hit in the head with bloody balls*;negative;0.11663488298654555;0.0013258499093353748;0.04979415610432625;0.8322451114654541;-0.7824509553611279;negative;0.1;0.2;0.7;-0.5;mixed;False;True;False;False;False;False;False;False;True
114;26e4fa628a;http://twitpic.com/4wh0l - im in love wit this fool from college hill;positive;0.3043211400508881;0.00012994614371564242;0.6712392568588257;0.02430963702499866;0.646929619833827;positive;0.0;0.99;0.01;0.98;positive;True;True;True;False;True;False;False;False;False
115;fa6fd14810; congrads on engagement/bridal shower! sounds like fun for upcoming 'jump out of the audience'  wd love to join in!;positive;0.03225115686655045;1.3421005860436708e-05;0.967051923274994;0.000683539139572531;0.9663683841354214;positive;0.05;0.95;0.0;0.95;positive;True;True;True;False;True;False;False;False;False
116;9fcaa348c0;At the reception eating some nasty **** pasta Woot! But other than that its beautiful!;neutral;0.0015877279220148919;0.9334853291511536;0.06273495405912399;0.0021919403225183487;0.06054301373660565;mixed;0.0;0.49;0.51;-0.020000000000000014;mixed;False;False;True;True;False;True;True;False;False
117;8e39cb3b6f;I only have one day left in school  My 16th is approaching;neutral;0.5706716775894165;3.094218845944852e-05;0.1330263316631317;0.2962710857391357;-0.16324475407600406;neutral;0.97;0.02;0.01;0.01;neutral;True;True;True;False;True;False;False;False;False
118;79207fbab3;Come on Kirk, hook up your Wii to the wifi....you can do eeet!;positive;0.3218305706977844;2.7771775421570055e-06;0.6658740639686584;0.012292646802961826;0.6535814171656966;positive;0.98;0.01;0.01;0.0;neutral;False;True;False;False;False;False;False;False;True
119;87ba30555f;My new design portfolio is finally on the web: http://www.designia.nl - Still needs some tweaking on the details but it`s ok for now,;neutral;0.7968472838401794;3.3143613109132275e-05;0.19469431042671204;0.008425313979387283;0.18626899644732475;neutral;0.84;0.11;0.05;0.06;neutral;True;True;True;False;True;False;False;False;False
120;533a07da93;Golden Girls marathon about to end  #lofnotc;neutral;0.9365862607955932;1.1391442740205091e-06;0.06257510930299759;0.0008375128381885588;0.06173759646480902;neutral;0.95;0.04;0.01;0.03;neutral;True;True;True;False;True;False;False;False;False
121;9bda7c0138; I agree. I danced with my dad to 'Kind & Generous' at my wedding. HUGE fan.;positive;0.07330017536878586;4.610437827068382e-06;0.9197243452072144;0.006970937829464674;0.9127534073777496;positive;0.06;0.93;0.01;0.92;positive;True;True;True;False;True;False;False;False;False
122;58cbdac642;Is at the botanical gardens and its beautiful but she forgot an extra memory card so no pictures today;positive;0.0138692082837224;0.9073081016540528;0.06093016266822815;0.01789247803390026;0.04303768463432789;mixed;0.03;0.87;0.1;0.77;positive;True;False;False;False;False;False;False;True;False
123;43e06613b9;Happy Star Wars Day everyone!  Whats everyone up to this rainy bank holiday?  I am heading out soon for coffee with my mum then shopping;positive;0.011223754845559595;4.464992798602907e-06;0.9886037111282348;0.00016808600048534572;0.9884356251277496;positive;0.15;0.51;0.34;0.16999999999999998;mixed;False;True;False;False;False;False;False;False;True
124;96b9af9a9b;forgot the montel quote  and it was a good one..;neutral;0.004830606747418642;3.868480234814342e-06;0.9929141998291016;0.002251270692795515;0.9906629291363059;positive;0.0;1.0;0.0;1.0;positive;False;False;True;False;False;True;True;False;False
125;3d2fcd78c8;Happy Star Wars day everyone! and Enjoy the holiday (UK);positive;0.008382566273212433;3.141509523629793e-06;0.9915801286697388;3.4189743018941954e-05;0.9915459389267198;positive;0.01;0.66;0.33;0.33;mixed;False;True;False;False;False;False;False;False;True
126;cf94d6bb60; _defcon1 I gather you guys continued the drinking after I left?;neutral;0.9773434400558472;1.8885824601966306e-06;0.02237443439662456;0.0002802771341521293;0.02209415726247244;neutral;0.79;0.18;0.03;0.15;neutral;True;True;True;False;True;False;False;False;False
127;ab447d7be6;Kakabalik lang from Tarlac. Good aftie.;positive;0.01782473549246788;1.4497875326924259e-06;0.9820828437805176;9.099513408727944e-05;0.9819918486464304;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
128;54c81c54bf;woke up.;neutral;0.47116434574127203;0.039250459522008896;0.22150319814682007;0.268081933259964;-0.04657873511314392;neutral;0.57;0.17;0.26;-0.09;neutral;True;True;True;False;True;False;False;False;False
129;bd86d1998e;Just finished watching He`s Just Not That Into You.  Loved it.;positive;0.041657276451587684;9.870894245977981e-06;0.9543911814689636;0.003941664472222328;0.9504495169967412;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
130;febc97f069; LOLL im a college girl...bahahah i love these blogs they`re so funny!;positive;0.00223938561975956;7.433499149556154e-07;0.9976906776428224;6.925275374669583e-05;0.9976214248890756;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
131;9abee8d4e9;2 more weeks of school not including weekends. omg right on. im so excited yet scared. omg. ahhhh. i can`t wait to grad.;neutral;0.072975754737854;0.004099148791283369;0.9114137887954712;0.011511212214827538;0.8999025765806437;positive;0.06;0.72;0.22;0.5;mixed;False;False;False;False;False;True;False;False;False
132;98e834b2fa;Ughh. That Miley creature song has infested itself in my brain!;negative;0.09435078501701356;1.06254101410741e-05;0.047023691236972816;0.8586149811744691;-0.8115912899374962;negative;0.01;0.0;0.99;-0.99;negative;True;True;True;False;True;False;False;False;False
133;77f0ca1130;butterfly fly away- miley ray  , oh & happy mothers day <3 love u mami.;positive;0.04243641346693039;4.633654043573188e-06;0.9570837020874025;0.00047517652274109423;0.9566085255646612;positive;0.08;0.92;0.0;0.92;positive;True;True;True;False;True;False;False;False;False
134;173b6b6ee3; at the store! Lol I don`t have any liquour here;neutral;0.8464779257774353;5.672156476066448e-06;0.14906786382198334;0.0044485791586339465;0.1446192846633494;neutral;0.1;0.89;0.01;0.88;positive;False;True;False;False;False;False;False;False;True
135;303b1cad71;Really!;neutral;0.25629061460494995;9.008326742332427e-05;0.62501060962677;0.118608720600605;0.506401889026165;positive;0.67;0.22;0.11;0.11;neutral;True;False;False;False;False;False;False;True;False
136;d1d2309e99;i hate rain and people.;negative;0.09339626878499983;0.0003616958565544337;0.018292762339115143;0.8879492878913879;-0.8696565255522728;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
137;a343a74b07;Man i hate church. Has to be done though. I like the way it makes other people feel good;neutral;0.053196072578430176;0.0014178560813888907;0.04958861321210861;0.8957974314689636;-0.846208818256855;negative;0.0;0.5;0.5;0.0;mixed;False;False;False;False;False;True;False;False;False
138;d2d487b0e9; haha. Hope U have a Great Laugh as Laughter is the Best Medicine;positive;0.0034528155811131;1.077629804058233e-06;0.996134638786316;0.00041147982119582593;0.99572315896512;positive;0.2;0.78;0.02;0.76;positive;True;True;True;False;True;False;False;False;False
139;4d519b3bc7; that is definitely an easier way of saying it, yes;positive;0.19403813779354093;2.9704640837735496e-05;0.7776529788970947;0.028279170393943787;0.7493738085031509;positive;0.02;0.98;0.0;0.98;positive;True;True;True;False;True;False;False;False;False
140;f9e26a302b; Hahahahahahahahahah! That tickled me so much!;positive;0.06570044904947281;0.0002710581466089934;0.9026836156845092;0.031344927847385406;0.8713386878371239;positive;0.4;0.58;0.02;0.5599999999999999;positive;True;True;True;False;True;False;False;False;False
141;ffb65346f7;going to bed. i love the jonas brothers!! the last time me and megan were together was the weekend of the premiere of JONAS!! -lauryn <33;positive;0.009413009509444237;2.911673618655186e-06;0.9904667735099792;0.00011725269723683596;0.9903495208127424;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
142;103c6d1b10;Finally. Deleted her number from my phone contacts  #heartbreak;negative;0.2141065746545792;5.808037712995429e-06;0.02813121303915977;0.7577562928199768;-0.729625079780817;negative;0.01;0.01;0.98;-0.97;negative;True;True;True;False;True;False;False;False;False
143;c3af043193;Morning all. I appear to have a bit of a sore head. Perhaps the bag of pork scratchings for dinner wasn`t such a good idea;negative;0.0732835903763771;6.206615580595098e-06;0.0075162178836762905;0.9191940426826476;-0.9116778247989714;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
144;26b3a9cf93;sooooooo NOT happy, wattching disney channel....rubbish rubbish rubbishhhhhh, didnt get my jonas 3d poster  the dude wasnt there but im..;negative;0.009475861676037313;4.773736236529658e-06;0.0002015421632677317;0.9903178215026855;-0.9901162793394178;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
145;1841a654de;Baby baby, it`s gonna be all right when I`m by your side and the whole world turns against you... I ? it when my Ipod randoms BSB songs;neutral;0.0888545960187912;6.892389137647115e-06;0.9044470787048341;0.006691446993499993;0.8977556317113341;positive;0.06;0.92;0.02;0.9;positive;False;False;True;False;False;True;True;False;False
146;917ebb327b;wonders why am I so clumsy lately?  http://plurk.com/p/x28ka;negative;0.3958832919597626;8.027465082705021e-05;0.018565386533737186;0.5854710936546326;-0.5669057071208954;negative;0.0;0.01;0.99;-0.98;negative;True;True;True;False;True;False;False;False;False
147;ba5360e2d7;Getting ready to go to sleeep! Grinding early in the morning! Yay, money!;positive;0.04290441423654556;3.926082354155369e-05;0.956757426261902;0.0002989058557432145;0.9564585204061586;positive;0.01;0.98;0.01;0.97;positive;True;True;True;False;True;False;False;False;False
148;b5939b4393;Oh... I miss the Piano.;negative;0.7613567113876343;2.4762493922025897e-06;0.0048445314168930045;0.2337962687015533;-0.22895173728466034;neutral;0.12;0.78;0.1;0.68;positive;False;False;False;False;False;True;False;False;False
149;143d5c2a90;'No more sorrow'! by: Linkin Park....;neutral;0.9280701279640198;8.316940693475772e-06;0.0696166455745697;0.002304878551512957;0.06731176702305675;neutral;0.01;0.93;0.06;0.8700000000000001;positive;False;True;False;False;False;False;False;False;True
150;24804e84b1;Just finished cleaning the bathroom.  Now I smell like clorox;negative;0.07840241491794586;0.0039782444946467885;0.22295987606048584;0.694659411907196;-0.4716995358467102;negative;0.88;0.1;0.02;0.08;neutral;False;True;False;False;False;False;False;False;True
151;3b50246867;Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508;neutral;0.9997645020484924;1.558645294608141e-06;0.000196376524399966;3.751963595277629e-05;0.0001588568884471897;neutral;0.99;0.0;0.01;-0.01;neutral;True;True;True;False;True;False;False;False;False
152;8e7d8d2a14; well i miss her i think she would really like it  re:trina;neutral;0.4895785450935364;0.0670485720038414;0.062258601188659675;0.3811143040657044;-0.3188557028770447;neutral;0.17;0.62;0.21;0.41;positive;False;True;False;False;False;False;False;False;True
153;0039c7e4a4;is gonna have an irish wedding;neutral;0.7414649128913879;1.2569998943945391e-05;0.19837842881679532;0.06014411523938179;0.13823431357741356;neutral;0.62;0.31;0.07;0.24;neutral;True;True;True;False;True;False;False;False;False
154;2505a44c46;damnnn this day came to fast, but i cherished all the moment i had;positive;0.00246040802448988;0.906789481639862;0.09042449295520782;0.00032559240935370326;0.09009890054585412;mixed;0.01;0.98;0.01;0.97;positive;True;False;False;False;False;False;False;True;False
155;4642bda024;_Lynn _raquel ahh man  ok if y`all end up doin sumthin else let me kno so I can meet y`all 2 see wht yal gone do..;neutral;0.9218733906745912;7.929264938866254e-06;0.01753445342183113;0.06058424711227418;-0.04304979369044304;neutral;0.1;0.77;0.13;0.64;positive;False;True;False;False;False;False;False;False;True
156;d715925ecd; That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?;negative;0.16921083629131314;0.00038879402563907206;0.08946140110492706;0.7409389615058899;-0.6514775604009628;negative;0.01;0.0;0.99;-0.99;negative;True;True;True;False;True;False;False;False;False
157;6b15ed25e7;Love the 3 mile 3AM runs. They make me smile;positive;0.00513111986219883;0.00026196808903478086;0.9942961335182191;0.00031081752968020737;0.9939853159885388;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
158;c63202a91d;  ah you say the nicest things;positive;0.10543105751276016;4.759079729410587e-06;0.8930465579032898;0.0015175731386989355;0.8915289847645909;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
