;textID;text;sentiment
517;d4099e92e6;Thai food with Natalie. She loves this stuff. That makes me smile.;0
518;fb6da9be32;Ooooh Kay! Its time for me to stop twitterin and get going...;1
520;0c558f481b;:O Looking through my old stuff and found a record from my old band! Well,a band that I was in for about a month. Ever heard of  ?;1
521;9ab1cec0d4;Ah, finally at home in my comfy bed. Goodnight;0
523;77fe13f876;My stomach is all EXPLODE from the wendys  why is everything that tastes good bad for you?;2
525;f541987e81;The sun is not cool;2
526;a54b90ed0a;Going to REtake my Softball photo because Patrick`s Studio is a piece of ****. Back here for chores. Some Friday, huh?;1
529;6b9c032583; Thanks for making me laugh;0
530;15ad28cae9; And what`s your blog entry about?;1
531;07663e7e08;in a bad mood now  annoying when its sunny;2
534;b250e64704;Im going in now, it looks like the sun has gone;1
535;1597144665;Yeah it`s Friday but I have to work at 5am tomorrow  oh well going shopping afterwork;1
536;2035d3e160;Hey my twitter friends, tho very few!!!!;1
538;834a862a0c; I aint got no money to buy any cred to call u  and am in lONDON;2
539;97df67af13;i just found a crack in my baking bowl...milk spilled everywhere;2
540;d44a6cf5cd; oh dear, hope you are feeling better soon, get some nice hot chicken soup down you.;0
541;b61b7c4098; oh ok  good ... now i will jump for joy! M, you just made my day;0
542;edb09d9ab2; morning;1
543;2543065d78;Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she`ll have returned & I wouldn`t have missed her SO MUCH!;0
544;97d0fd65e6;Four hour baseball game. At least the Crew spent much of it making the Cubbies look bad.;2
545;e8008ef169; no, sry, didn`t feel well at all. but there`ll be another change I believe  hope FFK09 was fun with lots of inspiring input.;1
546;c811396dc2;Layin n bed with a headache  ughhhh...waitin on your call...;2
547;c4f7dc6e8b;What? But....but...the Nurburgring...  why is it so good? http://tinyurl.com/krcamp;0
548;82cd0ad8a2; Just bad day. T_____T Gyah. No car, baby-client is teething and miserable, I forgot to pack a lunch, and I has to get a new car.;2
549;eab1c2c64e;  Congratulations...keep us posted on how things go!;1
550;ed167662a5; But it was worth it  ****.;1
551;eb7ee38dc6; it was just areply on you facebook status that you were a little upset;2
552;9d7a1f4faf; But I got dibs on Sulu...;1
553;6165985faa;_hope why?;1
554;24ae2fcb0b; http://twitpic.com/624qo - but a brown snake bit my duck named Elvis  anyway ahaha Elvis is soo cutee!! And so is Nicho ...;0
555;b848f94817; Sorry.  I`m a squirrellist, and I only talk to black or sliver squirrels.;2
557;0825bd4b5c; Happy Mothersday;0
559;700308412c;Happy Mother`s Day to all the mothers out there! Goodnight to everyone else;0
560;6776efce43;11:11 make a wish;1
561;f8d28ed61d; Ooh really?!! Well you know you`re always welcome!!;0
562;f34fef4b9c;_carter the video is private;1
563;5eb0846f97;homework on a friday night...lame;2
564;485368aff9;  you don`t love me anymore!;2
565;b46c189a18; meh! You should try the one on commercial drive with all the cats;2
566;76edbec34b;Sitting at work, waiting for this day to be over with. It is always Fridays that take forever. Wish the weekend would get here already.;0
567;d552770b7b;Wish I was in Chicago.;1
568;16e3bfcd31;  We don`t feel too comfortable using it. It`s not awful, but pretty icky.  Scurrying to find a deal...;1
569;65ac3414c9;  if you need to talk or vent let me know;1
570;f98758d586; yeah! but too late hun  lol;1
572;aa68c1eda3;Off to bed I go to dream of a world where Wal-Mart and Liquor stores all get blown up;1
574;7e5b8f0e67; hi thanks for following me. u doing much? been a long time since i last chatted to u;0
575;be05820002;Too bad the Red Devils.. disappointing to say the least;2
576;117041af61; NO WAY! i didn`t know he was singing ROF thats without a doubt my fave he has done on idol thus far!! EEP~fangirl moment;0
577;fd8f12280d;happy birthday to ;0
578;f9d6dabab7; omgggg!! Hawaii!! That`s amazing!! I wanna live there;0
579;1cdb4b136b; So Palin got the new haircut;1
580;44c2f80914; YAY! Busy is good;0
581;f28d890560;im going to cardiff today. shopping;1
582;7e785e48c9; good tip..... but then my boss would read .... exactly what im supposed to do and would know where I was with the project;0
583;12c8735fe6;Tom is back in town;1
585;4c7fec11f6;getting dressed to go to Granny`s,another day of now twitting;1
586;d70595e011;I miss you guys;0
587;51f56b81d6; Sounds like the very best sort of work then! Jenni seems lovely,so nice to hear that she is when meeting `in the flesh` too!;0
590;64c566f57a; i always have a good day! i make it good all the time but you make it better w/ ur morning greetings!! thank you!!;0
591;8d338cca4a; Any tips for someone who has only made it 52 on Flight Control?;1
592;a15507391c;liz just left  aww it was so good to see her.;0
594;5dfdc4cbce;trying to understand why WHY i joined twitter.....everyone else was doing it i felt left out;1
595;7dc90600fd;correction...a hot coco in my NKOTB cup  what a sweety!!!!;0
598;4e87c89496;Happy Mothers Day to all your moms!;0
599;fd0a96e573; Thanks! That will be you in October;0
601;29174d967f;'The truth is hiding in your eyes'    Paramore ï¿½ Decode   ? http://blip.fm/~5ytke;1
602;198194e6c7;why i still lose followers?  the people hates me, THE WORLD hates me or maybe ... Read More: http://is.gd/Jg3I;2
604;cbb03b61b1;_ more than youl ever no ! !! ! !!   ****;1
605;20d4300a14; red top tabloids, build em up, knock em down;1
606;3f55331b77;Okay i feel really sick now;2
607;008881f5c5;Found out earlier today that I`m going to be an Uncle;1
609;7a132e10d0;Ahh saved from mowing the lawn by the rain  Now I have plenty of time to go kayaking. Blessed are the rain gods!!;0
611;52a2a82744;It`s 10.30pm on a Friday night and I`m going to bed. How pathetic.;2
612;5328c72bfd; OMG I`M SOO EXCITED! i`ve been waiting for it ever since i saw the 5th one at midnight the night before!;0
613;ea09fd8a70;is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com;2
615;f5dae9250d;Going on 1,116 days still no new tattoo.;2
616;3b3b89cab2; all tubes closed on 9th and 10th of june  any idea of how to get to the venue?;1
617;b6e3418ebb; I know, but I`m on Rogers and I`m pretty sure they don`t have the same agreement with Twitter.;1
618;a7f72a928a; WOOOOOOOOOO   are you coming to Nottingham at any point?  lovelovelove<3;0
619;0a59335f28;Google Wave looks cool. I should be working for these guys, I came up with some of these ideas years ago.  http://tinyurl.com/m77gp7;0
620;1fbce7ad49; you and  are both baitersss  hope tonight is fun!;0
621;16a14d51ce;Twittering while my hair dries - just washed it in Macadamia and Orange Shampoo - smells gorgeous;0
622;36c2301831;Ugh worried about my math test;2
623;ff07476941; Well....not the Spurs!!!;1
624;9f2c7f864f;finally Mike0hh`s birthday <3 can`t wait to **** ruin it;0
626;2839a4d1d8;Stupid jobs, idk what to do.;2
627;d188052326; so jealous;2
628;cbf6c83aec;Glorious day in Glasgow for a change, and I`m working  Too much to do to even contemplate knocking off early...;0
629;9a130a4bf7; - Jonathan can  you get Priscilla Ahn or Raphael Saadiq on your show - they were fab on the Jools Holland show;0
630;16273d9b87;Swimming party at my brothers tonight. I had an AWESOME time.  Since when am I a sissy about cold water?  Who am I?    LOVED TODAY!!!;0
631;2b21cac943;trying to figure this twitter thing out!   I`m quite excited about it;0
632;a25c6ba0ea;My attempts at writing tonight seem to be failing.;2
634;a6ad5df0ca;ughhhhhhhhhhhh  :/;2
635;8f6b4a4e60;Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff;0
636;9d8354af23; Many thanks!;0
637;c8637c5426; what?! Come as you are!!! But erock just left  bah D:;1
638;e383e75065;My car broke down.   Time to start looking at getting another.  If its not one thing its another.;2
640;a6a9c3da9e;check out q100 right now..99.7;1
641;d053fd5269;Soo tired, couldn`t get enough sleep;2
642;78ded86e34;shall bring his own glass to work from tonight, no more `half half` hor!!;1
644;92cf0bcb35; i been coolin and **** ya know me;1
646;f3b1420f6e;had the best mother`s day! breakfast, shopping and lunch, drinks, chocolate galore!;0
647;fe8432ab8d;Spongebob sing a long. Amandas mom gave me and crystal jonas brothers calendars;1
649;f014e4ca6e;I need to look at apartments tomorrow;1
651;af53db2f59;Hey Oprah just watched the show with Hugh Jackman, I love him too, he is so sexy;0
652;6b2afa7423; Lmao i know !! pleaseeee reply  You got any replies yet? :L x;1
653;c6149b7abf;its castiel!!!!  [ the angle ];1
654;0fe2f88a9e; Anytime;1
657;64b1786848;heyheyheyheyehyeyyyyyyyyyyyyyyyy noo tokio hotel tshirts im friad omg shame;2
658;da88b3fd82;got FOXY_ a new brew buddy now my kitchen is gonna smell;0
659;9ad6823e0f;wishing you all a happy monday and a wonderful start to this week ! Make it a good one;0
661;ae1596d928; Thanks! It was really fun to do. I do love those 60s romances/comedies (though that one could have used more comedy IMO).;0
662;4dcf30f88a;_harris  There were way more than two! Ten hours of real-ale takes it out of you;1
663;f3e38785dd;my girlfriend still likes sesame st, and so do I;0
664;97e35f9a82;Sometimes games are cruel because they`re not real... like last night when I won $128,600 on Wheel of Fortune;2
665;e844d51a56;****....game starts in 30 min!!;1
666;4d967b142e; Just saw you on TV for the Best Job in the World. Good luck.;0
667;56d742e6bc;Hates headaches! Maybe I`m not ready to rock;2
668;baa04cca3a;wishes a Happy Mother`s Day to all mothers! Especially her own.  http://plurk.com/p/svg9d;0
669;3698472ab7; my dad just bought me both of these  they`re tricky language tho;2
670;45be0423e4;I thought that there was going to be another Def Jam Fighting game, but then it turned out to be crappy karaoke game. I miss the fighting;2
671;4591eee62c;back home;1
672;b6e6203678; what?? can`t believe it;1
673;b76a815c23; can we trade weather? it`s all gloomy today in la.;2
674;b99780d3eb; thanks! You`re the first one to wish me a happy mother`s day;0
676;ce8490b99b;boo (but will I listen?);1
677;f15c77bd2d;great song  http://bit.ly/evluw;0
678;14aaecc740; yes. Yes you will.;1
679;4817f7e516;fell down while holdin kales hand today...I hurt my foot & he bruised his forehead  im such a klutz!;2
680;40649553ef; haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day ****;0
682;3de5f8836e;misses  so much;2
683;1aa9fbcd6f;oh dear, I`m being followed by someone that claims to help you stay young  the end is nigh;2
684;322d489752;sigh....it`s always so sad when you watch the series finale....no more green wing left to watch;2
685;29800f35d1;I`ve just realised. I won`t be able to talk to any of you crazy cats on Sunday. Is sad now.;2
686;4a48d57dd1;8:30PM... it has just hit me i have school tomorrow :O ahaha! I`ll stay on til 9 i think  ****;0
687;084f66e87b; hey jesse, here`s your background  let me know what you think! http://tinyurl.com/cf2yuj;1
689;2a8024e414; boo you didnt answer my text;2
690;f66c71e6f0;Having Problems With My BlackBerry UGH I need another charged Battery! (@ least 4 now)  ;2
691;9f42242938; thankyou sugaaar  btw I`ll leave this town on 7, really hope could see you next time ya ra. Skrg sempit bgt sih waktunya ya;0
692;229919563a;Starting out  bday bash with a Blue Moon  - Photo: http://bkite.com/07k6X;1
694;1567b3dfe5;I know it wasn`t going to be there, but I check EZTV for The Office torrent...;1
695;8681be6bf3;this laptop is going to die, its not working!;2
697;582090d484; This was funny! I have 7.;0
698;4019140cb3; Little Louisa is number 3 trying to get number one!  ****;1
699;6fb2d5ce8f;  you have my vote  want to see gino in drag. please post pictures.;1
700;e954512749;Found out that one great thing about living in Switzerland is the delicious bread - sometimes little things can make a difference;0
701;8a60acff0f;The 'Catch Me If You Can' DVD that I rented from Blockbuster.com yesterday was cracked. Figured it out about 35 minutes into the movie.;2
702;406f325965;There`s Only One Thing I Hate About Friends And Dats When They Move Skl They Forget About Yuu;2
703;328c362a0b;" ; i think you should come back to brisbane, australia. we loved you here";0
704;9deccd1628; hi eric I hope your having a beautiful Saturday;0
705;e58a12594f; someone i work with today told me that if i took a 'real age' test, it would tell me i`m 45;1
708;20c2ecb64f;Had a nice visit last night from a boy with voracious stubble, does anyone know what to do about a raw chin? haha;0
710;6b412b18c5;_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like;0
711;2f6c8287b9; He steals my stuff, buries them under fence. Embarassing when it`s the man returning them! Not much I can do about frogs.;2
712;4e45713e38; ISP all sorted i gather?! cheers for the bday wish too;0
714;9d5407420e;Needs a job BADLY!!!;2
715;caaf971d2b;I am using an on-screen keyboard;1
716;43afc1a3c9;I hate watching the News. Why do such awful things happen?;2
718;f0430ad644;My dad is taking me to school & picking me up tomoz. Plus I have drama almost all day. Score bludge day;0
719;72b47d49df;I Sing Everytime;0
720;b6f135b56b;I`m really full and I feel sick;2
721;83faa7f07f;  i wlda seen it wit you! dummyhead.;1
722;d25fdec21d; starbuck;1
724;52618f5c42; I see;1
725;caa45036c5;Hmmm go to sleep because i have to be up at 6 on a saturday  for work, or watch 2 more episodes of one tree hill? one tree hill i think!;1
726;94c87fecf2;waiting around for boyfriend. then off to queens. ... looks like it`s going to pour here in dt bklyn. umbrellaless;1
728;659fc1dd21; never a relaxing weekend for the allahpundit;2
729;9ee7788a10; i had to make sure I was looking at the right game summary...;1
730;1e874e6352;"time always seems to fly when im with wade, its weird; but i like it... a lot!";0
731;d723ea3299; doing pretty well, up and wide awake;0
732;4e608ac71f;Wat a nice day it was 2day!me and rachel decided to walk to work and walk back lol..was so warm inside tho;0
733;e22769a7d7;Worried for my cousin and her son;2
734;ecc496d1fb; dude you didn`t even say bye;1
735;25586c623d; beer from japan.  google it;1
736;b117302211; its cool;0
737;fa48e8734d; gimme some ! i wanna try it   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS);1
