,textID,text,sentiment
3663,c1710c8d4a," happy birthday keshia, keshia, bo beshia",positive
20222,61a156b603, I can`t die  I have a lunch date with rocio coming up plus some new shoes UGH!,negative
4752,5dd5cf69dc,Sorry if I`m confusing anyone. I keep forgetting to . The desktop Twitterific  is not so terrific  Very different from iPhone app.,neutral
25043,cd051bbe44,hearing the birds chirp makes me think its nice outside...well its not  rain rain go away!!!,positive
20278,1dbd984ce7,"_Morales I like you. I mean as a random person, because I obviously don`t know you. but. we think alike",positive
15156,f5c1511faf,what fun!  I got retweeted by a bot,positive
1036,3e49b93467," Awww. Don`t mean to sound like an overgrown age 37 baby, but I`m still stick. Not as bad as yesterday, but still bad.",negative
17436,73b49ab662,watching a youtube vid of  sing paranoid live   is so cute when he sings lol,positive
23902,13611b97ae,"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.",negative
13200,0cda12f19c,Twitter is sooo quiet today,neutral
23222,04e249dcf5,omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it....,negative
9054,66f785f491, I already did..,neutral
20345,f15e734e81,"Its sooooooooo not funny when I have to move from computer to computer to render and draw. Come on, Revit! AutoCAD was never this bad.",negative
8599,caf8b13c31, thx for the suggestion - I don`t think it`ll be easy to convince her cold calling isn`t aweful tho,neutral
14872,48a4dafe66,my tummy hurts!,negative
11168,3682658596, NOOOOOOO!!!!!!!!!!!!! why in july? im gonna be back home  NOOOOOOOOOOO!!!!!!!!!,negative
16669,94cf2d33dc,At Piece now  Possibly Beachwood in a bit,neutral
14383,8bd5b460ae, omg wtf why is there a **** site following me?!,negative
12559,7036f5129c," I tried TD, but it battled with CS3 over my processor. Nambu is really good, but unintuitive",neutral
22688,7ee45b468a,My Chemical Romance Official Sodahead Profile  http://www.sodahead.com/mychemicalromance/,neutral
18255,ec41f30dd5,Glad I trudged through the first 60 pages of Anathem.  Now on pg340...it`s been a long time since I wanted to call in sick just to read,positive
1374,032d67ca83,  ROFLMAO for the funny web portal  =D,positive
7953,3e1d0cf4ea,Livin on ur own iznt nice at all. I miss my mum,neutral
26987,7ec2f8115f,aw how to lose a guy in ten days  <3,neutral
26276,b4410b1922, lol. No new diet plan...ran late for wrk so didn`t hav a chance to make lunch. I ate a lot when I got hm!,neutral
11985,336cef98d2,"shopping with  tonight, cant wait!  Lucky ****  has already finished work  im stuck here forever!",neutral
20476,3464ef7647,  I know... he`s mad at us... :`(,negative
10449,ae0135244f, why go winchester when my sister doesnt go there any more!   bad times.. x,negative
12301,cdeaa93be4,  sucks,negative
21836,58776959d7,The apple keyboard is really cool. i want one. they used it in doctor who,positive
6169,a3695ee1c8,oh no somebody hacked into my email  i`m scared now. what the ****!!,negative
5815,9c6d2301bb,_r I can`t get one either because of the dog. I`m pretty sure the bunny wouldn`t survive a struggle with Tom,neutral
19462,a48aa6561a,Its beautiful outside. I wish i was in new york city. But this area is pretty cool. Hip and trendy.,positive
8986,f4351f70ab, you guys ROCKED IT tonight in LA!! Love ya guys and cab wait to see another awesome show soon,positive
26895,66ef4d8b66, Good BUT it`s supposed to storm later,neutral
11284,43e90ec450,4 cases of swine flu!,neutral
26038,bfdfcb5fa4,"is @ school, we`re gonna learn how to use skype",neutral
16343,fc8ed01f87,But I have to cause I missed a lot of classes,negative
12970,b44ef2a058,Watching mens volleyball on TV.  For some reason its not as good as womens beach volleyball.  Cant quite place why,negative
8400,f0ac0b01ca,"bf moves to the city tomorrow. Currently he lives down the st.  Sadness.  He will be far away  (not TOO far, but not down the street )",negative
4778,0a542ae798,tomorrow is mothers day. so good food & presents for mom. good to be back & go to the junction with the coolest people at ollies,positive
20597,034ab36e22,Mexico City traffic  Beating the rush hour to make it to the Aeropuerto,neutral
26523,e17ee2bd79,boo  rabbits pisses on people you know that,neutral
11371,5326ef93e6," I know. I think I`m going to have to miss it, though.  This is when sacrificing money for job happiness sucks ****.",negative
11455,9814561b92,wut do i do now????,neutral
8407,856e0ae5aa, britains got talent is rather disappointing this year,negative
24827,9f19792407,"iigghhtt, just fur geet it. idc. idk. eh blah ugh. blah idk... hah..=] um yah.. immboredddd, ugh  ill just fuckitt",negative
19980,3790d1fd62,having a reli gd holiday .. buh now have to revise  x,neutral
20370,febbdb2510,Cops tell #Tori`s Dad they may never find her remains  http://lfpress.ca/newsstand,negative
17046,9ebbde72a7," haha i`ll keep that in mind  so far, i reckon i have enough money to stop my hair greying when i retire ;D",neutral
22164,8d6ad29489,_Call awww i wish i could but i have no talking minutes,neutral
11208,95c7e19699, i cant wait to see you guys @ hq on sunday!!,positive
26207,36e8f0f140, Oh come on!!! You get next week off and I get next week full of exams!,neutral
17540,563ecd5b59,Exhausted after coming home from a swim this morning! It`s more tiring than I remember! HAPPY MOTHERS DAY,negative
25070,8eb64ead0c, ngobrolin favorite bands at the moment cii... kesian ya kamu speakernya rusak HAHAHA  benerin dong ci.,positive
13369,aab5b5c265, George B Shaw apparently wrote 2000 words a day. Sure practice works- the more you do the more it comes as 2nd nature,neutral
20128,16624d2021, Follow both because I don`t know which one will send it. PS Dont get your hopes up because she may not sen it,negative
24661,4d3ede28e7,ive very picky about what i put in my mouth. i hate onions. they make me cry  ),negative
21180,83ac9989ef,Trying to look up Iowa State Fair Art entry information. Hope to get a piece in this year and maybe win something or get noticed.,positive
17517,df731bf21f,Loving the warm weather... but can we get some rain please?! my water bill is going to be bad,neutral
6343,07bdcb63db,spent all morning watching Eddie Izzard`s Glorious! SO funny... realli shud hav studied thou...,positive
9376,f846c6fa86,At my cousins wake,neutral
19312,c128b2482e,Gotta get ready to leave....Alec and I are going hunting outside of Volterra. This should be fun.  Talk to everyone later.,positive
1413,82f9513438," Thanks, I just found a article that say i cannot join you because i am in the UK though",positive
15068,0209c8b5e1, How about SUSE?,neutral
21462,928344e89d,"got to final table, but....went out third.  Don`t think I`ll be getting my free seat",negative
27443,213c5cbfb4, Yes! I love him. I have seen the eps so many time that I quote his lines with him.,positive
7391,4e6f5b65ae,So many freebies for all my JBnoy friends  SPAM THREAD SOON.,negative
16931,110c66e2bc,One downside of the nice weather: It brings of the chavs...,negative
1189,aa806bb753,"@ Little_Ren is lovely lovely, and so niceee",positive
18916,3e95b01fc7,is looking at that person from a very different pov.  never thought i`d see this day arrive!,neutral
7908,715e36ee7a, How`s the head this morning?,neutral
21048,d6b5231c59,"Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!",neutral
20308,14cf23b3fb,    Ive been dying for those!! They just so expensive in little sizes.,neutral
13788,3fdf6fd85b," Yeh I suppose, but its not the same you know? To me Henry isn`t really a gunner any more",neutral
3510,f7e5bd1be1,"BTW, hey ppl. lol TGIF. Hopefully ur day is gr8. Mine is aight. Feeling like it kinda sux I got no plans 4 the wknd....",positive
15255,b9275fe93e,with red who is blue,neutral
15488,3d72bd6c6a," i hope so, recorded the pit/was game to find out it didnt record... lucky it wasn`t the leafs, i woulda lost it by now",negative
14752,c5e5b5d613,puppy I wanted was adopted yesterday  I guess my dogs don`t get a little brother anytime soon. but at least he isn`t in a shelter now,neutral
13766,8783d1b3dd, pleaseeeee .. it was the only thing I wanted for my birthdayyyy!  please say happy birthday to me!,positive
19245,b47a2c7ebe,It`s almost past 3. Time to go to bed,neutral
5234,f82f2e75ab,happy mothers day! im gunna crawl up in a ball and act like i dont exist  lmfaoo,positive
22318,63f3f867bb, whoa rad ! coffee makes me stay up all night,neutral
12558,2f6dcb7cd8,"It`s great to be home! Temp is chill, cat is great and I feel awesome",positive
14710,de32b9761a, dont quit.,neutral
6174,00bf1b4448, I WANT YOU ALL HERE WITH ME TOO! Ya`l shoulve gone with RM!,neutral
10210,94bf29f7f1,"I`m in tantra, anyone from kirki will know how sad this is, I`m drowning my sorrows ;)",neutral
15527,8ad203fa42,Bubbletweet hates me,negative
1731,02d22f57ea, being updated to have multiple `skins` for different GT members. Nightmare. 82k of CSS to hack!  No time to redo; woe is me.,neutral
18559,c6a48bcc9c,"@_laertesgirl Ohh of course. She did stop once though, end of Dream. John Woodvine & Zoe Thorne, only ones not signed my programme",neutral
23992,f2a4deffe9,Tweet Later! Byee,neutral
25606,2803524b39,has been kinda nice break but it wont matter soon I`ll be in grad school,positive
20673,3391184efc,loves the nice weather and 7:30 exams,positive
24677,8f8ac1bc28, I know how you feel.  Takes far too much time out of my life!,neutral
23525,441cc69df6,getting ready to go to IKEA. All alone cuz no one will go with me,negative
9321,12f8ea67d2, Are you still taking calls? We were next to talk to you and we got disconnected before you got now.,neutral
13832,0274567d50,i havent gotten any prank calls making me laugh in so long.,neutral
11428,7c84a517b3, Thanks  Will Do,positive
7074,365c03b0e8,"41 Followers? Random people, but okay!",neutral
26762,76d03aa370, so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou<3,neutral
24851,4317aabcd5, Good work.I`ve only just managed to turn my studio on... I envy your productivity,negative
19702,c3191e4e45,i think they play michael buble in Heaven. He`s that great.,positive
6660,1c074899d8,  you might have missed my latest experiment - I know blogs have too many words these days  http://tinyurl.com/ne6twc,neutral
6613,eb03f33dc5,  wut itell u yesterday lol,neutral
21049,783c783733,now aches & chills have joined the party. Why couldn`t the cold just go away? It had to get worse?,negative
27117,ce1b7b47d3,It rains and it sucks so much because it`s the second day in a row,negative
20926,fa346d7dc4, Nope,neutral
8511,efc421a058,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance.",negative
16135,0d9efcc86e, is a no show for lunch. Eating solo at noodles,negative
24921,3ba3765073, It`s a lie just like the restaraunt named 'Garfields'... he is nowhere to be found,negative
2029,e1975adfee," I know, thx  But I`ll be ok.",positive
26420,e1dc15f28e,It does! Lol but i have none,positive
11751,254254dfec,"thanks to the forever 21 curse that makes you spend 3 hours there everytime you go in, i couldnt go tanning today",negative
6105,c13f86cebb, It`s http://chelseavantol.etsy.com xo,neutral
6601,914f6e5e3f, ok i believe you.but i have a belly button.lol,neutral
17565,b730e95543, hello there!,neutral
23883,1672ec347b,sourish limbs is preventing me from gg out on a friday. not happy. i haven`t been on at 12am for a v long time...even more so on a fri,negative
9516,06e1506ee8, that sucks.   did you save any of it?,negative
4694,d5b5c0c42a,"Excited!!! Trousers on their way from Topshop, should be here in a couple of days",positive
22962,d32d55433a,Going home to get clothes,neutral
15642,7cd98b42e9, i guess it`s easier said than done for some people.....myself being one of them unfortunately,negative
19156,f092eb7907,Really disappointed I can`t make it to bloomington for  launch party tonight  if you`re around you should check it out,negative
4005,496406a27d,Has a headache,negative
6938,5a5619cb5f,"I`m off! Well, home... I will see you soon!",neutral
8925,c373d0063c,i want to see ephraim zenh tomorrow! a lot. but can i find a sitter? wtf? why does everyone have plans? it`s only saturday night...sigh.,negative
457,0888304834,this week of mine was not easy!  but finally it`s over! (:,negative
19961,156ad52163,Wine and Saginaki with 7 friends = good times,positive
6179,0dc469bbc8,i hate being sick. i miss   and ,negative
1185,e69734c1de,but i`m talking to the boy first,neutral
10185,81b61650fa,I ruined my lunch by eating half a bag of cheddar popcorn....now I feel sick.,negative
15263,c67035f1e7, nat has a twitter acct!,neutral
13997,ad87930178,Happy mother`s day and to the god mother`s and step mother`s too....,positive
25565,10e155d558, heyyy! how are you todayy?!,neutral
20967,236edcad26,"  trying tweetdeck, have seen, you are twittering with that programme, so I thought, I should give it a try",neutral
915,6970c09cfc,"_richie I also saw u on American Idol great performance, I see u will be at Windsor in June 20 Commodores won`t be there",neutral
11014,515e62397d, haha they might! good luck if you`re taking it as well  i`m hoping I get a 1 for putting my name down,positive
17529,32379cee09,"Happy 'Star Wars' Day, Twitters.  http://migre.me/SiE :*",positive
