,Unnamed: 0,textID,text,sentiment,norm_obj_score,norm_pos_score,norm_neg_score,norm_final_score,pred_sent
218,23683,a089b92224, I`m not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.,negative,0.02,0.5,0.48,0.020000000000000018,mixed
219,9969,1795d33bc6,arriving at itexa. Lots of mails to read and some work to do  thanks god weekend is just here,positive,0.0,1.0,0.0,1.0,positive
220,24212,28f02419f9, i hope you feel better,positive,0.0,1.0,0.0,1.0,positive
221,1106,5c3060444c,HAPPY MOMMA`s DAY ALL. HONOR YOUR MOMs  sign up for #maternalhealth  here`s for all mothers and luvin kids out there:  http://bit.ly/Bpekk,positive,0.28,0.71,0.01,0.7,positive
222,13273,8fad6df5db,Ugh cramps  and it`s hot,negative,0.0,0.0,1.0,-1.0,negative
223,9610,2c16d85f9d, What happened? ... Doctors don`t get sick!   hope you get well soon...,neutral,0.01,0.97,0.02,0.95,positive
224,20913,dbba006190,"#freeagentapp free trial ran out today, cannot subscribe because Abby accidentally canceled my card - still waiting for a new one",negative,0.0,0.01,0.99,-0.98,negative
225,1169,32f71e09e0, he didn`t know there was going to be a test,neutral,0.93,0.02,0.05,-0.030000000000000002,neutral
226,15281,7c427a95b5, - i can do 'Nana' or 'Nana Rocks' for you in rhinestones & do printed onesies for them 'my nana loves me',neutral,0.01,0.99,0.0,0.99,positive
227,21252,fcc9210884,Is sat in her PJs drinking tea and watching the Politics Show. Lovely,positive,0.0,1.0,0.0,1.0,positive
228,15122,9620f483d0, it was me the whole time I did a ton of things so u would believe me but u wouldn`t listen or let me prove it. Or blve me,negative,0.97,0.02,0.01,0.01,neutral
229,6411,00b2a5b40a, ouuhh dont cry  i feel so sad right now,negative,0.0,0.12,0.88,-0.76,negative
230,5361,730cddf438, i`m fake. . Is that the same?   ~K~,neutral,0.0,0.0,1.0,-1.0,negative
231,18907,c3f103b7f4,http://twitpic.com/67di2 - This is what I meant when I said my skin is terrible. Plus sunburnt chest.,negative,0.0,0.0,1.0,-1.0,negative
232,24747,9ed3b39ceb, Yeah he`s also partial to JT and TI Dead and Gone and Pink`s Sobre,neutral,0.0,0.0,1.0,-1.0,negative
233,23419,e92c3eac9b, Oh no!!  Hope you get better for your show in Argentina! Good luck!,positive,0.01,0.67,0.32,0.35000000000000003,mixed
234,4476,c42803ec3a," That`s true. Unfortunately, the leads in the movies don`t die on such a high note. It`s more the Friday The 13th model",negative,0.0,0.01,0.99,-0.98,negative
235,12710,d9a986cfee,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again,neutral,0.12,0.36,0.52,-0.16000000000000003,mixed
236,18676,257010ac59,Work around the house  boo,negative,0.56,0.1,0.34,-0.24000000000000002,neutral
237,21341,67aa37e0aa, Thanks  #sigjeans,positive,0.01,0.99,0.0,0.99,positive
238,23501,9fce0ac9cf," Hey, nothing wrong with that!",positive,0.0,0.71,0.29,0.42,positive
239,16942,445b836fd9,sinus headaches suck big time!,negative,0.0,0.01,0.99,-0.98,negative
240,23763,1816dab1c5,watching short stack tv,neutral,0.95,0.03,0.02,0.009999999999999998,neutral
241,9993,8b73d55b3e, your not in school,neutral,0.91,0.02,0.07,-0.05,neutral
242,27148,be068f6d80,Someone just **** up birthday **** for me ...  he basically said the song is about a **** being selfish ... Listen to the song carefully,negative,0.03,0.47,0.5,-0.030000000000000027,mixed
243,26146,ba442319a3, see ya there,neutral,0.91,0.06,0.03,0.03,neutral
244,16645,872830f3fe,Is not going to service tonight due to the fact that i`ve yet to find a dress for prom tomorrow. Ugh,neutral,0.2,0.08,0.72,-0.64,negative
245,18405,a025e21634,Nothing like In `n` Out and a LOST marathon after a long day of work.,negative,0.0,0.0,1.0,-1.0,negative
246,10531,0da534d307,I wish i could sleep past four a.m. on my nights off  good morning!,positive,0.0,1.0,0.0,1.0,positive
247,694,b3719416fa,I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,neutral,0.02,0.08,0.9,-0.8200000000000001,negative
248,3561,d9d3225697,"The one day I do my hair, weather sucks  where is the sun?",negative,0.0,0.0,1.0,-1.0,negative
249,12077,6a6681e10c,cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,neutral,0.1,0.38,0.52,-0.14,mixed
250,21293,e4c90eab17,Wishing I could see N*E*R*D headline @ Fest at DePaul tonight,neutral,0.37,0.18,0.45,-0.27,negative
251,607,4e85f6e9b0,missed out on westcott micro apollo too,negative,0.13,0.01,0.86,-0.85,negative
252,16131,c757d2ef17,Lossing power while your in your house alone? Not fucckinggg cool. Party at cakss!,negative,0.0,0.01,0.99,-0.98,negative
253,23874,80f12a2f56, Thanks! I`m going to the Laker game tonight. Sec 108. I LOVE LA!,positive,0.01,0.99,0.0,0.99,positive
254,717,9d30f19fe0,has a terrible headache.  I need relief!,negative,0.01,0.48,0.51,-0.030000000000000027,mixed
255,7382,53053f3bff,i`m pretty bored/tried. my mom is going to be home in an hour.  is fixing to leave. aww...  she`s going to texas for a month..,negative,0.04,0.46,0.5,-0.03999999999999998,mixed
256,7061,1de2ebdaa0,sooo tired of this cubicle,negative,0.0,0.0,1.0,-1.0,negative
257,8950,8fd8dfd4b9,is feeling the effects of spring. My sinuses are killing me,negative,0.0,0.0,1.0,-1.0,negative
258,16409,9d9d77c46d,Looking for the  in Coal Harbour. Can`t find it!,negative,0.19,0.78,0.03,0.75,positive
259,10336,21671fec73,  awww for me I just think she`s tooo young or just not ready for it - tis painful to watch her so upset,negative,0.0,0.0,1.0,-1.0,negative
260,26369,6bad917c6f,"Watching videos on Facebook makes me feel like the biggest creep. Which I guess I am. Also, tweet #200! Woohoo!",negative,0.15,0.43,0.42,0.010000000000000009,mixed
261,16024,235e9a1055,Just reached my Cellgroup leader`s house and he is surprised that I`m dry. Haha.  - http://tweet.sg,negative,0.39,0.57,0.04,0.5299999999999999,positive
262,13209,3587b03d9f, You`re phone is off,neutral,0.99,0.0,0.01,-0.01,neutral
263,25247,81ea08af92,Anyone want my chocolate nutella mochi? Its just gonna go to waste,neutral,0.0,0.0,1.0,-1.0,negative
264,1158,db7d1f9d88, you have no interview today?,neutral,0.98,0.01,0.01,0.0,neutral
265,5627,12b05ce33b,"sorry to hear that  It`s going okay, just tweeting away  ",negative,0.0,0.0,1.0,-1.0,negative
266,1539,3e31fec7cb, I don`t feel like having to reboot  If only OSX supported Hibernate & Reboot in Bootcamp... -.-,neutral,0.02,0.34,0.64,-0.3,negative
267,15636,aefe4a32b6," not this part, unfortunately.",negative,0.01,0.01,0.98,-0.97,negative
268,619,ae8fd767fc,I`m sleepy but is feeling under the weather! ugh! These **** tonsils. I need some company or somebody to talk too!,negative,0.0,0.0,1.0,-1.0,negative
269,25967,0682174ce4, o iight we gonna miss you tonight,negative,0.08,0.91,0.01,0.9,positive
270,17462,d917b7bac0,Sinse i had dis thing..not 1 reply not 1 message. Nuffin! pshh who cares..i know im special  X,neutral,0.05,0.49,0.46,0.02999999999999997,mixed
271,6715,f7206aab57,has a tummy ache,negative,0.0,0.01,0.99,-0.98,negative
272,8212,67beae3c7f," _kat I`ve begged my mum to lt me get them out the attic.. but she wont let me  Waaa... and yes, was spoilt! hehe!",negative,0.06,0.03,0.91,-0.88,negative
273,25155,8e762fc337," i love the cheesey ones, and the cool orignal ones  , , , skips i have when my brother has them got to try them u c haha",positive,0.0,1.0,0.0,1.0,positive
274,8231,f60e5eccec,exams. thennn some sexy time.,neutral,0.13,0.83,0.04,0.7899999999999999,positive
275,903,d19ddcc745,"Ok, back to packing. Have been sitting in car charging phone as charger was left @ home as well",neutral,0.67,0.12,0.21,-0.09,neutral
276,7765,3b0a210bad,in ten minutes shopping   demi lovato-back around demi lovato-behind enemy lines have you all seen the titanic 2 trailer? its really good!,positive,0.03,0.5,0.47,0.030000000000000027,mixed
277,13843,a0b91d02ba," haha, its cos one of your `tweets` was smile smile smile, so i quoted the boys in reply",positive,0.02,0.98,0.0,0.98,positive
278,12530,3459100496, yes but 75% are on the wrong wireless plan,negative,0.0,0.0,1.0,-1.0,negative
279,22188,d24dcf85c7, omg! shannon Happy Birthday!!!! I`m celebrating for you!,positive,0.11,0.88,0.01,0.87,positive
280,24692,b3a17bd6e0, Just the mother of all bad days,negative,0.0,0.0,1.0,-1.0,negative
281,1717,185e6acbd4,Kyles going out of town this weekend  play time wif my fwiends. Rawrrr.,positive,0.11,0.84,0.05,0.7899999999999999,positive
282,11257,e2eb7ab659,I`m Kinda sleepy.. I Was up too late texting a nice boy making date plans for next weekend..,positive,0.01,0.48,0.51,-0.030000000000000027,negative
283,13858,2975048c23," girl, when you crash, it may last for 2 days",neutral,0.0,0.0,1.0,-1.0,negative
284,3511,7a3f00a1fe,Tapit:E446WWHLLYAR TK3H6694PRMP 9R46TAHXEFKT please @ reply me if you win! Thanks!,neutral,0.05,0.94,0.01,0.9299999999999999,positive
285,17705,8ef0a6c70f," hi, the parody for iPhone is hysterical, not because it`s funny, but because one cannot play the video on iPhone",neutral,0.0,0.02,0.98,-0.96,negative
286,26088,69a24b165f,taking Willy to the specialist...poor dog! He has to get a CT scan cos he can`t walk properly atm,negative,0.0,0.0,1.0,-1.0,negative
287,19903,cde664a518,   HAPPY MOTHERS DAY!! LOVE YOU GUYS...,positive,0.13,0.86,0.01,0.85,positive
288,21310,7f4ebd7979,"If there is one thing the Internet has taught me, is that if I get enough people to listen to me I get to be on The colbert report.  #USA",neutral,0.87,0.07,0.06,0.010000000000000009,neutral
289,7068,db28f06614,Doin the **** Thing Here at the Crib..Bout to Watch Star Trek... Yup,neutral,0.14,0.54,0.32,0.22000000000000003,positive
290,3533,ce68d406cf,10 more minutes and i never have this class again. Its kinda sad cause this class is so fun,neutral,0.13,0.73,0.14,0.59,positive
291,6381,24939264fe,hey twitter! i`m back online!,neutral,0.97,0.02,0.01,0.01,neutral
292,21378,865feed8c0," I`m having exactly the same day you are, man. Just buried over here  #FollowFriday",negative,0.89,0.01,0.1,-0.09000000000000001,neutral
293,180,5a254fbb98, no sir...i woulda put honey...but i don`t have any,neutral,1.0,0.0,0.0,0.0,neutral
294,24359,352af20eac,Cuba trip booked,neutral,0.88,0.06,0.06,0.0,neutral
295,5072,d2c80ece15,baby alex i miss you  ily<3 good night</3,positive,0.0,1.0,0.0,1.0,positive
296,8484,99edd4600f,35 hours in the sun=rash,negative,0.0,0.0,1.0,-1.0,negative
297,1278,ac7a56d521,Somebody get me out of work tomorrow.,neutral,0.7,0.17,0.13,0.04000000000000001,neutral
298,1563,d2aacbc517,Fighting with Nagios configuration.  Great tool but the config is a bit of a labour,positive,0.0,0.98,0.02,0.96,positive
299,20437,ef30751b05, that`s sad,negative,0.06,0.0,0.94,-0.94,negative
300,16719,b01341ffb3,not a very good day at the house,negative,0.0,0.0,1.0,-1.0,negative
301,26309,759fa44191, You gave me the inspiration for my last update.,positive,0.4,0.58,0.02,0.5599999999999999,positive
302,9631,0fe5621e20, Hey fellow Trojan..congrats on graduation.,positive,0.11,0.57,0.32,0.24999999999999994,positive
303,4182,117128077a,Brittany moved,neutral,0.94,0.04,0.02,0.02,neutral
304,26274,f1eca79622," Well, I`ll have lemon and ranch for you. Not for me, though.",neutral,0.45,0.02,0.53,-0.51,negative
305,21131,bce27a09e1,Late night...finally home.,neutral,0.61,0.3,0.09,0.21,neutral
306,12705,b2a3efbe89,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee,neutral,0.02,0.98,0.0,0.98,positive
307,12458,548556fb49,I don`t know what this is all about  but I`m goin to sleep,neutral,0.77,0.14,0.09,0.05000000000000002,neutral
308,19304,803996a09e,Just lost Internet.  And I was in a raid for 25 OS.,negative,0.0,0.0,1.0,-1.0,negative
309,21564,1968e10eb5,seniors done  5 more days!! woohoo!! going out for the night.,positive,0.17,0.81,0.02,0.79,positive
310,21701,bce992a904,_Bayliss Naww... when should we go on mega scotter?,neutral,0.44,0.53,0.03,0.5,positive
311,16454,7a84d2a487,"Man, my sinuses r really buggin me this morning",negative,0.24,0.61,0.15,0.45999999999999996,positive
312,24651,fa675fc63e,_UK That sucks! I had my exams be4 half term so It`s all good. Although they were major subjects now I have languages and stuff,neutral,0.0,0.5,0.5,0.0,mixed
313,23039,136ccb49bf, nope  i`m bored and hungry.,negative,0.0,0.0,1.0,-1.0,negative
314,7445,cb64f6d942,is enjoying the night with her folks.,positive,0.0,1.0,0.0,1.0,positive
315,189,a0a306868a,lost my tooth 2day whilst i was eating gum...oww,negative,0.01,0.13,0.86,-0.73,negative
316,9473,dbf2760981,2pm today is Quiz Time at the Goat! Game shows to play and prizes to be won! Plus `Toss Off Tommy` for free drinks! Today from 2! x,positive,0.03,0.95,0.02,0.9299999999999999,positive
317,3800,132e9ba249,11 days till county raly  i had 2 tak 3 from 14 it took me a while,neutral,0.89,0.03,0.08,-0.05,neutral
318,18325,4c8908e55c, Not any more.,negative,0.62,0.06,0.32,-0.26,neutral
319,19913,e889de7271,This is scary  they hooked me up to 9 wires n it printed sum graph ohhhhhh,negative,0.0,0.01,0.99,-0.98,negative
320,18456,ae9bb8cf6b,"New crisis, my bag is too eavy for my DoE",neutral,0.01,0.0,0.99,-0.99,negative
321,9003,5ef969f006," wow, that`s cool  bytheway, i love your new TV show",positive,0.0,1.0,0.0,1.0,positive
322,24985,e0fe9e38a0," Oh whoops, my bad",negative,0.0,0.0,1.0,-1.0,negative
323,13920,d423fe1be8,Computer is packed away. There goes my life. Right into a cardboard box.,negative,0.16,0.81,0.03,0.78,positive
324,4187,cbf2c62757, hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!,positive,0.0,1.0,0.0,1.0,positive
325,20775,434076dc8c,having to use IE =/ firefox is playing up and i don`t know why  will try and fix it tomorrow.,neutral,0.01,0.47,0.52,-0.050000000000000044,negative
326,24115,7acea31723,http://twitpic.com/4qfl3 - haha^^ I love it,positive,0.0,1.0,0.0,1.0,positive
327,25347,139d69ebfb,Is relaxing in bed for a while before I go to sleep. It was nice to get out of my house for a while tonight,positive,0.0,1.0,0.0,1.0,positive
328,5752,a6ec2fcc06, Have you guys heard about the flu that`s been going around? Swine Flu? Hope you guys are safe  There`ve been deaths already. :-S,neutral,0.03,0.35,0.62,-0.27,mixed
329,20511,0e7155812a, ehhehehe thanks,positive,0.01,0.99,0.0,0.99,positive
330,7998,08c6ce4251,"Schools out, but works in",neutral,0.44,0.32,0.24,0.08000000000000002,neutral
331,4843,f16554ab38,The dj`s and partypeople were great again at CC. Kicking  Next one June 7,positive,0.0,1.0,0.0,1.0,positive
332,10260,20251532a7,: I`m real,neutral,0.74,0.23,0.03,0.2,neutral
333,3249,62ac88ef56,"math is all that is left for the day, then the DMV",neutral,0.93,0.06,0.01,0.049999999999999996,neutral
334,7369,754fee0f03,So my first aid shift started out with some excitement but now it`s kinda died down...  I wish I could do this more often!,neutral,0.0,0.0,1.0,-1.0,negative
335,11531,4006d614d9,Can`t Play Solitaire For **** lol  More Updates Soon (Y),neutral,0.05,0.52,0.43,0.09000000000000002,positive
336,14450,4fdd2fa268, He`s a good lad is wore Phil...  known each other for 22 years now... seems like 5 minutes!!  haha   You ok Hayley?,positive,0.06,0.93,0.01,0.92,positive
337,27326,73e3635542,going to the cinema to see ghost of girlfriends past!,neutral,0.01,0.0,0.99,-0.99,negative
338,13537,fa52ceb912, Major Fail. Since you asked,negative,0.0,0.0,1.0,-1.0,negative
339,13347,dc74f7168c,My cat died of kidney failure during my math test  This day needs to get better.,neutral,0.0,0.01,0.99,-0.98,negative
340,14069,3fa8b56288, Did you know its Star Wars Day today... May the 4th be with you!,neutral,0.0,0.0,1.0,-1.0,negative
341,20013,ddc928067a, Hello. New follower lang po. Tweet to meet you.,neutral,0.29,0.04,0.67,-0.63,negative
342,12664,97a2ee5921, yeah I imagine you did,neutral,0.98,0.02,0.0,0.02,neutral
343,3663,c1710c8d4a," happy birthday keshia, keshia, bo beshia",positive,0.43,0.55,0.02,0.53,positive
344,20222,61a156b603, I can`t die  I have a lunch date with rocio coming up plus some new shoes UGH!,negative,0.0,0.0,1.0,-1.0,negative
345,4752,5dd5cf69dc,Sorry if I`m confusing anyone. I keep forgetting to . The desktop Twitterific  is not so terrific  Very different from iPhone app.,neutral,0.0,0.0,1.0,-1.0,negative
346,25043,cd051bbe44,hearing the birds chirp makes me think its nice outside...well its not  rain rain go away!!!,positive,0.0,0.99,0.01,0.98,positive
347,20278,1dbd984ce7,"_Morales I like you. I mean as a random person, because I obviously don`t know you. but. we think alike",positive,0.23,0.76,0.01,0.75,positive
348,15156,f5c1511faf,what fun!  I got retweeted by a bot,positive,0.0,1.0,0.0,1.0,positive
349,1036,3e49b93467," Awww. Don`t mean to sound like an overgrown age 37 baby, but I`m still stick. Not as bad as yesterday, but still bad.",negative,0.02,0.48,0.5,-0.020000000000000018,mixed
350,17436,73b49ab662,watching a youtube vid of  sing paranoid live   is so cute when he sings lol,positive,0.0,1.0,0.0,1.0,positive
351,23902,13611b97ae,"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.",negative,0.0,0.0,1.0,-1.0,negative
352,13200,0cda12f19c,Twitter is sooo quiet today,neutral,0.85,0.12,0.03,0.09,neutral
353,23222,04e249dcf5,omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it....,negative,0.01,0.14,0.85,-0.71,negative
354,9054,66f785f491, I already did..,neutral,0.97,0.02,0.01,0.01,neutral
